{artist_name:Red Hot Chili Peppers1,genre:metalcore,number_of_listeners:33216912,link:@Red Hot Chili Peppers1,most_popular_track:Billie (Loving Arms),latest_release:willow}
{artist_name:Guns N' Roses1,genre:pop rock,number_of_listeners:80147557,link:@Guns N' Roses1,most_popular_track:Dynamite,latest_release:Aerials}
{artist_name:Backstreet Boy1,genre:country,number_of_listeners:77896272,link:@Backstreet Boy1,most_popular_track:She Knows,latest_release:Survival}
{artist_name:Era1,genre:rap,number_of_listeners:38007898,link:@Era1,most_popular_track:Pump Up The Jam,latest_release:How Can I Make It OK?}
{artist_name:Hurts1,genre:raggae,number_of_listeners:81009932,link:@Hurts1,most_popular_track:Hurricane,latest_release:Pump Up The Jam}
{artist_name:Snoop Dogg1,genre:gospel music,number_of_listeners:55643208,link:@Snoop Dogg1,most_popular_track:Surviving The Game,latest_release:Thank God I'm A Country Boy}
{artist_name:Plazma1,genre:rock,number_of_listeners:70563695,link:@Plazma1,most_popular_track:Am I Wrong,latest_release:I Miss the Misery}
{artist_name:Limp Bizkit1,genre:alternative rock,number_of_listeners:28812626,link:@Limp Bizkit1,most_popular_track:fleabag,latest_release:Girls Want Girls}
{artist_name:XXXTentacion1,genre:gospel music,number_of_listeners:12942147,link:@XXXTentacion1,most_popular_track:Love On The Brain,latest_release:Ich hasse Kinder}
{artist_name:Lian Ross1,genre:r&b,number_of_listeners:16183890,link:@Lian Ross1,most_popular_track:Loving Is Easy,latest_release:Wasted}
{artist_name:Crazy Frog1,genre:metal,number_of_listeners:78653163,link:@Crazy Frog1,most_popular_track:Hands Up,latest_release:Iron}
{artist_name:Maroon 51,genre:indie pop,number_of_listeners:87822093,link:@Maroon 51,most_popular_track:Survival,latest_release:I Wanna Be Your Slave}
{artist_name:Jennifer Lopez1,genre:raggae,number_of_listeners:7174692,link:@Jennifer Lopez1,most_popular_track:Talk About,latest_release:Midnight City}
{artist_name:Benny Benassi1,genre:funk,number_of_listeners:57739141,link:@Benny Benassi1,most_popular_track:Flashbacks,latest_release:Won't Get Fooled Again}
{artist_name:Justin Bieber1,genre:pop,number_of_listeners:3276455,link:@Justin Bieber1,most_popular_track:Holiday,latest_release:SOS}
{artist_name:Avril Lavigne1,genre:pop rock,number_of_listeners:56700631,link:@Avril Lavigne1,most_popular_track:Choose Me,latest_release:Heavier}
{artist_name:Myriam Fares1,genre:rap,number_of_listeners:12028403,link:@Myriam Fares1,most_popular_track:2055,latest_release:Another love}
{artist_name:Imany1,genre:metal,number_of_listeners:67979470,link:@Imany1,most_popular_track:Lying In The Sunshine,latest_release:Another love}
{artist_name:Nightwish1,genre:punk rock,number_of_listeners:43495371,link:@Nightwish1,most_popular_track:Kings and Queens,latest_release:Wid It}
{artist_name:Korn1,genre:heavy metal,number_of_listeners:16253995,link:@Korn1,most_popular_track:Techno Disco,latest_release:Boyz N Da Club}
{artist_name:Nancy Ajram1,genre:country,number_of_listeners:21844173,link:@Nancy Ajram1,most_popular_track:Wrecking Ball,latest_release:Kiss Me More}
{artist_name:Katy Perry1,genre:electro music,number_of_listeners:43146422,link:@Katy Perry1,most_popular_track:About You Now,latest_release:She Knows}
{artist_name:Haddaway1,genre:hip hop,number_of_listeners:94214913,link:@Haddaway1,most_popular_track:Survival,latest_release:Happier}
{artist_name:George Michael1,genre:electro music,number_of_listeners:97646813,link:@George Michael1,most_popular_track:Love Or Lust,latest_release:Ca Plane Pour Moi}
{artist_name:Ice Mc1,genre:rap rock,number_of_listeners:44769623,link:@Ice Mc1,most_popular_track:Chalk Outline,latest_release:Lovefool}
{artist_name:Evan Band1,genre:hard rock,number_of_listeners:40944511,link:@Evan Band1,most_popular_track:Kissing Strangers,latest_release:Ich hasse Kinder}
{artist_name:Bruno Mars1,genre:disco,number_of_listeners:49719075,link:@Bruno Mars1,most_popular_track:Aerials,latest_release:Creep}
{artist_name:Space1,genre:metal,number_of_listeners:83240113,link:@Space1,most_popular_track:Before I Cave In,latest_release:Techno Disco}
{artist_name:Hollywood Undead1,genre:latin music,number_of_listeners:66260891,link:@Hollywood Undead1,most_popular_track:Firework,latest_release:Conga}
{artist_name:Dava1,genre:r&b,number_of_listeners:67699520,link:@Dava1,most_popular_track:Ich hasse Kinder,latest_release:Sad Song}
{artist_name:Halsey1,genre:rap,number_of_listeners:27926299,link:@Halsey1,most_popular_track:Somewhere I Belong,latest_release:Build a Bitch}
{artist_name:Lil Peep1,genre:gospel music,number_of_listeners:67571973,link:@Lil Peep1,most_popular_track:On The Ground,latest_release:willow}
{artist_name:Travis Scott1,genre:pop rock,number_of_listeners:62632115,link:@Travis Scott1,most_popular_track:Risk It All,latest_release:Circus}
{artist_name:Xcho1,genre:hard rock,number_of_listeners:57165709,link:@Xcho1,most_popular_track:Mood Ring,latest_release:My Happy Ending}
{artist_name:Black Eyed Peas1,genre:punk rock,number_of_listeners:234938,link:@Black Eyed Peas1,most_popular_track:Angels Lullaby,latest_release:Fuck That}
{artist_name:System of a Down1,genre:raggae,number_of_listeners:27706175,link:@System of a Down1,most_popular_track:Ich hasse Kinder,latest_release:Found}
{artist_name:Escape1,genre:rap,number_of_listeners:5008369,link:@Escape1,most_popular_track:What About Us,latest_release:Fall Down}
{artist_name:Jason Derulo1,genre:pop,number_of_listeners:95216498,link:@Jason Derulo1,most_popular_track:Runaway With It,latest_release:DJ Got Us Fallin' In Love}
{artist_name:Nataliya1,genre:classic rock,number_of_listeners:2656889,link:@Nataliya1,most_popular_track:I Still Have Faith In You,latest_release:Roses}
{artist_name:ZZ Top1,genre:latin music,number_of_listeners:27638525,link:@ZZ Top1,most_popular_track:Sympathy For The Devil,latest_release:Reason Living}
{artist_name:Rafet El Roman1,genre:punk rock,number_of_listeners:8610966,link:@Rafet El Roman1,most_popular_track:Everything Fades,latest_release:La di die}
{artist_name:Enya1,genre:rap,number_of_listeners:29239461,link:@Enya1,most_popular_track:Where Is The Love?,latest_release:City Of Stars}
{artist_name:Nelly Furtado1,genre:rave,number_of_listeners:20856424,link:@Nelly Furtado1,most_popular_track:The Sun,latest_release:Let's Groove}
{artist_name:Marilyn Manson1,genre:electro music,number_of_listeners:69522977,link:@Marilyn Manson1,most_popular_track:Woo Baby,latest_release:I Miss the Misery}
{artist_name:H.I.M1,genre:classic rock,number_of_listeners:46254535,link:@H.I.M1,most_popular_track:I GUESS I'M IN LOVE,latest_release:Remember}
{artist_name:Calvin Harris1,genre:jazz,number_of_listeners:54775815,link:@Calvin Harris1,most_popular_track:Power,latest_release:Pain}
{artist_name:Anastacia1,genre:hip hop,number_of_listeners:92360627,link:@Anastacia1,most_popular_track:found & lost,latest_release:Stronger}
{artist_name:Turbotronic1,genre:classical music,number_of_listeners:77271312,link:@Turbotronic1,most_popular_track:love nwantiti,latest_release:Someone You Loved}
{artist_name:Judas Priest1,genre:pop rock,number_of_listeners:60148585,link:@Judas Priest1,most_popular_track:You Don't Fool Me,latest_release:Atlas Falls}
{artist_name:A-ha1,genre:funk,number_of_listeners:26062730,link:@A-ha1,most_popular_track:Iron,latest_release:Wasted Love}
{artist_name:Morgernshtern1,genre:country,number_of_listeners:74347035,link:@Morgernshtern1,most_popular_track:Stupid Feelings,latest_release:Excuses}
{artist_name:EVE1,genre:classical music,number_of_listeners:49193215,link:@EVE1,most_popular_track:Sympathy For The Devil,latest_release:Hurricane}
{artist_name:Lisa1,genre:indie pop,number_of_listeners:63991459,link:@Lisa1,most_popular_track:Run Run,latest_release:I Want You}
{artist_name:Asking Alexandria1,genre:metal,number_of_listeners:88172274,link:@Asking Alexandria1,most_popular_track:Blinding Lights,latest_release:I Feel It Coming}
{artist_name:Hands Like Houses1,genre:pop rock,number_of_listeners:46607028,link:@Hands Like Houses1,most_popular_track:Bleeding Out,latest_release:Promises}
{artist_name:Netta1,genre:disco,number_of_listeners:96031221,link:@Netta1,most_popular_track:Lost in Echoes,latest_release:If It's Love}
{artist_name:Little Big1,genre:trap,number_of_listeners:35195305,link:@Little Big1,most_popular_track:How You Remind Me,latest_release:Sympathy}
{artist_name:She Wants Revenge1,genre:folk,number_of_listeners:36972240,link:@She Wants Revenge1,most_popular_track:Sex Machine,latest_release:I Still Have Faith In You}
{artist_name:Dayseeker1,genre:rap rock,number_of_listeners:88669292,link:@Dayseeker1,most_popular_track:ocean view,latest_release:Young Folks}
{artist_name:Too Close To Touch1,genre:k-pop,number_of_listeners:67083036,link:@Too Close To Touch1,most_popular_track:Cake By The Ocean,latest_release:Drive}
{artist_name:Nerv1,genre:hard rock,number_of_listeners:5613066,link:@Nerv1,most_popular_track:Don't Go Yet,latest_release:No Friends In The Industry}
{artist_name:Glass Tides1,genre:rap,number_of_listeners:9613044,link:@Glass Tides1,most_popular_track:Fountains,latest_release:Sunshine}
{artist_name:Picturesque1,genre:hip hop,number_of_listeners:2410321,link:@Picturesque1,most_popular_track:Space Melody,latest_release:Don't Stop The Music}
{artist_name:The World Alive1,genre:disco,number_of_listeners:34277976,link:@The World Alive1,most_popular_track:Take me to church,latest_release:Rolling In The Deep}
{artist_name:Thosand Below1,genre:rock,number_of_listeners:43859759,link:@Thosand Below1,most_popular_track:Love Me Tender,latest_release:Animals}
{artist_name:UVERworld1,genre:punk rock,number_of_listeners:64880682,link:@UVERworld1,most_popular_track:Space Melody,latest_release:Bleeding Out}
{artist_name:BURNOUT SYNDROMES1,genre:electro music,number_of_listeners:76849000,link:@BURNOUT SYNDROMES1,most_popular_track:Badala Zamana,latest_release:Witch}
{artist_name:Elvis Presley2,genre:alternative rock,number_of_listeners:72146117,link:@Elvis Presley2,most_popular_track:Yesterday,latest_release:You and I}
{artist_name:Elton John2,genre:classical music,number_of_listeners:1180841,link:@Elton John2,most_popular_track:Cover Me In Sunshine,latest_release:End Of Me}
{artist_name:Bob Dylan2,genre:heavy metal,number_of_listeners:67032079,link:@Bob Dylan2,most_popular_track:Freaks,latest_release:Little Bit of Love}
{artist_name:The Beatles2,genre:alternative rock,number_of_listeners:7625661,link:@The Beatles2,most_popular_track:City Of Stars,latest_release:Water fountain}
{artist_name:Eric Clapton2,genre:rap rock,number_of_listeners:57804666,link:@Eric Clapton2,most_popular_track:Kiss My (Uh Oh),latest_release:White Rabbit}
{artist_name:Queen2,genre:glam rock,number_of_listeners:22899512,link:@Queen2,most_popular_track:Love Tonight,latest_release:Fall Down}
{artist_name:Rod Stewart2,genre:rap rock,number_of_listeners:12314254,link:@Rod Stewart2,most_popular_track:Summertime Shootout,latest_release:Diablo}
{artist_name:Johnny Cash2,genre:metal,number_of_listeners:96957947,link:@Johnny Cash2,most_popular_track:Somebody That I Used To Know,latest_release:All Good Things}
{artist_name:Van Morrison2,genre:punk rock,number_of_listeners:93091425,link:@Van Morrison2,most_popular_track:Understand Your Man,latest_release:Fuel To Fire}
{artist_name:The Beach Boys2,genre:glam rock,number_of_listeners:18389990,link:@The Beach Boys2,most_popular_track:ocean view,latest_release:Morrow}
{artist_name:Prince2,genre:rave,number_of_listeners:91258997,link:@Prince2,most_popular_track:Don't Go Yet,latest_release:Someone}
{artist_name:Bruce Springsteen2,genre:rave,number_of_listeners:71615271,link:@Bruce Springsteen2,most_popular_track:Monster (reimagined),latest_release:On The Ground}
{artist_name:The Rolling Stones2,genre:glam rock,number_of_listeners:4852376,link:@The Rolling Stones2,most_popular_track:Head & Heart,latest_release:Stupid Feelings}
{artist_name:Perry Como2,genre:indie pop,number_of_listeners:16242426,link:@Perry Como2,most_popular_track:Shivers,latest_release:I Don't Want You}
{artist_name:AC/DC2,genre:k-pop,number_of_listeners:31693468,link:@AC/DC2,most_popular_track:Fuel To Fire,latest_release:Hello}
{artist_name:George Strait2,genre:pop,number_of_listeners:69776857,link:@George Strait2,most_popular_track:Alone With You,latest_release:Salt}
{artist_name:David Bowie2,genre:rap,number_of_listeners:11253925,link:@David Bowie2,most_popular_track:Shum,latest_release:Collard Greens}
{artist_name:Aerosmith2,genre:metal,number_of_listeners:40896079,link:@Aerosmith2,most_popular_track:By Your Side,latest_release:Don't Shut Me Down}
{artist_name:Sarah Brightman2,genre:trap,number_of_listeners:3914010,link:@Sarah Brightman2,most_popular_track:If You Really Love Me (How Will I Know),latest_release:Animals}
{artist_name:Reba McEntire2,genre:disco,number_of_listeners:39216895,link:@Reba McEntire2,most_popular_track:Girlfriend,latest_release:Marea (We’ve Lost Dancing)}
{artist_name:Michael Jackson2,genre:glam rock,number_of_listeners:37999953,link:@Michael Jackson2,most_popular_track:Morrow,latest_release:Techno Disco}
{artist_name:Eminem2,genre:alternative rock,number_of_listeners:9275307,link:@Eminem2,most_popular_track:Summer in the City,latest_release:Boyz N Da Club}
{artist_name:James Taylor2,genre:gospel music,number_of_listeners:27896319,link:@James Taylor2,most_popular_track:Shivers,latest_release:Follow You}
{artist_name:Madonna2,genre:classical music,number_of_listeners:36198303,link:@Madonna2,most_popular_track:White Lies,latest_release:Petite}
{artist_name:The Clash2,genre:r&b,number_of_listeners:153296,link:@The Clash2,most_popular_track:Love (Sweet Love),latest_release:Sad Song}
{artist_name:Kris Kristofferson2,genre:funk,number_of_listeners:8423772,link:@Kris Kristofferson2,most_popular_track:Talk About,latest_release:Hands Up}
{artist_name:Alice Cooper2,genre:punk rock,number_of_listeners:52379240,link:@Alice Cooper2,most_popular_track:LightHouse,latest_release:Falling}
{artist_name:Kiss2,genre:metalcore,number_of_listeners:33208058,link:@Kiss2,most_popular_track:Bleed It Out,latest_release:Alone (Alternative Mix)}
{artist_name:Neil Young2,genre:country,number_of_listeners:71049991,link:@Neil Young2,most_popular_track:Bring Me To Life,latest_release:Be Free}
{artist_name:Starset2,genre:funk,number_of_listeners:95886415,link:@Starset2,most_popular_track:Mood Ring,latest_release:Whenever You're Ready (Acoustic)}
{artist_name:Dua Lipa2,genre:rock,number_of_listeners:29347963,link:@Dua Lipa2,most_popular_track:Mona Lisa,latest_release:Black Magic}
{artist_name:Normandie2,genre:rap,number_of_listeners:47425742,link:@Normandie2,most_popular_track:I GUESS I'M IN LOVE,latest_release:In Your Eyes}
{artist_name:Linked Horizon2,genre:alternative rock,number_of_listeners:93320720,link:@Linked Horizon2,most_popular_track:Can't Come To The Phone,latest_release:Atlas Falls}
{artist_name:Muse2,genre:folk,number_of_listeners:62959772,link:@Muse2,most_popular_track:love nwantiti,latest_release:The Mission "M Is for Milla Mix"}
{artist_name:Coldplay2,genre:classic rock,number_of_listeners:94880705,link:@Coldplay2,most_popular_track:Girls Want Girls,latest_release:Imagine}
{artist_name:Paramore2,genre:heavy metal,number_of_listeners:51935388,link:@Paramore2,most_popular_track:Hear My Voice,latest_release:By Your Side}
{artist_name:Bring Me The Horizon2,genre:pop rock,number_of_listeners:89448515,link:@Bring Me The Horizon2,most_popular_track:Call Out My Name,latest_release:Cursed}
{artist_name:Cardi B2,genre:disco,number_of_listeners:52153568,link:@Cardi B2,most_popular_track:Head & Heart,latest_release:Don't Go Yet}
{artist_name:Oasis2,genre:k-pop,number_of_listeners:54784099,link:@Oasis2,most_popular_track:Crawling,latest_release:Falling Apart}
{artist_name:Black Sabbath2,genre:hard rock,number_of_listeners:21189219,link:@Black Sabbath2,most_popular_track:Creep,latest_release:Holiday}
{artist_name:Blur2,genre:metal,number_of_listeners:23550782,link:@Blur2,most_popular_track:The Magic Key,latest_release:Million To One}
{artist_name:Arctic Monkeys2,genre:rave,number_of_listeners:57300022,link:@Arctic Monkeys2,most_popular_track:Water fountain,latest_release:Never Going Home}
{artist_name:The Smiths2,genre:raggae,number_of_listeners:24218527,link:@The Smiths2,most_popular_track:Ways To Disappear,latest_release:RED}
{artist_name:The Cure2,genre:raggae,number_of_listeners:24731355,link:@The Cure2,most_popular_track:Always On My Mind,latest_release:Manana}
{artist_name:Depeche Mode2,genre:punk rock,number_of_listeners:92020017,link:@Depeche Mode2,most_popular_track:My Way,latest_release:Meet Me At Our Spot}
{artist_name:Placebo2,genre:country,number_of_listeners:55271426,link:@Placebo2,most_popular_track:Kaikai Kitan,latest_release:Pump Up The Jam}
{artist_name:One Direction2,genre:punk rock,number_of_listeners:82010081,link:@One Direction2,most_popular_track:Hello,latest_release:Redemption}
{artist_name:Harry Styles2,genre:k-pop,number_of_listeners:53912381,link:@Harry Styles2,most_popular_track:Loving Is Easy,latest_release:Everybody}
{artist_name:Machine Gun Kelly2,genre:metal,number_of_listeners:2227848,link:@Machine Gun Kelly2,most_popular_track:Talk to a Friend,latest_release:The Magic Key}
{artist_name:The Prodigy2,genre:rock,number_of_listeners:23718222,link:@The Prodigy2,most_popular_track:You & I,latest_release:Together}
{artist_name:BTS2,genre:heavy metal,number_of_listeners:84884355,link:@BTS2,most_popular_track:Take A Chance On Me,latest_release:My Head and My Heart}
{artist_name:Blackpink2,genre:rap,number_of_listeners:65010318,link:@Blackpink2,most_popular_track:Summertime Shootout,latest_release:One Step Closer}
{artist_name:Deep Purple2,genre:rave,number_of_listeners:13842491,link:@Deep Purple2,most_popular_track:Rampampam,latest_release:Footprints}
{artist_name:Gorillaz2,genre:heavy metal,number_of_listeners:83976476,link:@Gorillaz2,most_popular_track:Love (Sweet Love),latest_release:Strange Effect}
{artist_name:Christina Aguilera2,genre:funk,number_of_listeners:91485159,link:@Christina Aguilera2,most_popular_track:Animals,latest_release:Dreamin}
{artist_name:Britney Spears2,genre:k-pop,number_of_listeners:73112390,link:@Britney Spears2,most_popular_track:Better Days,latest_release:How Can I Make It OK?}
{artist_name:Editors2,genre:pop rap,number_of_listeners:45882995,link:@Editors2,most_popular_track:Idfc,latest_release:Way 2 Sexy}
{artist_name:Our Last Night2,genre:pop rap,number_of_listeners:85502688,link:@Our Last Night2,most_popular_track:Chop Suey!,latest_release:Save Your Tears}
{artist_name:Sex Pistols2,genre:rap rock,number_of_listeners:46909845,link:@Sex Pistols2,most_popular_track:About You Now,latest_release:What I've Done}
{artist_name:The Killers2,genre:latin music,number_of_listeners:90814100,link:@The Killers2,most_popular_track:Sex Machine,latest_release:Shape Of My Heart}
{artist_name:Florence + the Machine2,genre:indie pop,number_of_listeners:35752743,link:@Florence + the Machine2,most_popular_track:Sympathy,latest_release:Cure (reimagined)}
{artist_name:Amy Winehouse2,genre:indie pop,number_of_listeners:65319598,link:@Amy Winehouse2,most_popular_track:I WANT YOU BACK,latest_release:Bloodstream}
{artist_name:Sia2,genre:latin music,number_of_listeners:65686209,link:@Sia2,most_popular_track:One Step Closer,latest_release:Take Me Away}
{artist_name:P!nk2,genre:hip hop,number_of_listeners:75539289,link:@P!nk2,most_popular_track:Roses,latest_release:I Hate Everything About You}
{artist_name:Genesis2,genre:hard rock,number_of_listeners:66166902,link:@Genesis2,most_popular_track:Zombie,latest_release:Chalk Outline}
{artist_name:Beyonce2,genre:jazz,number_of_listeners:58200912,link:@Beyonce2,most_popular_track:Rampampam,latest_release:Ca Plane Pour Moi}
{artist_name:Kelly Clarkson2,genre:rock,number_of_listeners:4152804,link:@Kelly Clarkson2,most_popular_track:In The End,latest_release:Summer in the City}
{artist_name:Enter Shikari2,genre:heavy metal,number_of_listeners:90783982,link:@Enter Shikari2,most_popular_track:Holding Me Down,latest_release:Circus}
{artist_name:Black Veil Brides2,genre:country,number_of_listeners:38330846,link:@Black Veil Brides2,most_popular_track:Fine Line,latest_release:What About Us}
{artist_name:Skillet2,genre:electro music,number_of_listeners:9327949,link:@Skillet2,most_popular_track:Where Is The Love?,latest_release:INDUSTRY BABY}
{artist_name:The Neighbourhood2,genre:rock,number_of_listeners:11291722,link:@The Neighbourhood2,most_popular_track:love nwantiti,latest_release:The Magic Key}
{artist_name:Shakira2,genre:classic rock,number_of_listeners:2404463,link:@Shakira2,most_popular_track:Meet Me At Our Spot,latest_release:VIVID VICE}
{artist_name:Fall Out Boy2,genre:pop rock,number_of_listeners:54501558,link:@Fall Out Boy2,most_popular_track:Together,latest_release:Animals}
{artist_name:Panic! At The Disco2,genre:heavy metal,number_of_listeners:37413334,link:@Panic! At The Disco2,most_popular_track:The Mission "M Is for Milla Mix",latest_release:Dancing On Dangerous}
{artist_name:I See Stars2,genre:folk,number_of_listeners:25518344,link:@I See Stars2,most_popular_track:I Love You I Hate You,latest_release:Chemical}
{artist_name:Caskets2,genre:heavy metal,number_of_listeners:92844599,link:@Caskets2,most_popular_track:Don't Stop The Music,latest_release:Rumors}
{artist_name:Scorpions2,genre:hip hop,number_of_listeners:9961037,link:@Scorpions2,most_popular_track:On The Ground,latest_release:Pain}
{artist_name:System Of A Down2,genre:glam rock,number_of_listeners:50686102,link:@System Of A Down2,most_popular_track:Throne,latest_release:No Friends In The Industry}
{artist_name:Zero Horizon2,genre:rap rock,number_of_listeners:362354,link:@Zero Horizon2,most_popular_track:Lost (reimagined),latest_release:The Windmills Of Your Mind}
{artist_name:All Time Low2,genre:r&b,number_of_listeners:90154711,link:@All Time Low2,most_popular_track:She Knows,latest_release:Water fountain}
{artist_name:Imagine Dragons2,genre:rave,number_of_listeners:94877139,link:@Imagine Dragons2,most_popular_track:Can't Feel My Face,latest_release:Time of Dying}
{artist_name:Annisokay2,genre:pop rap,number_of_listeners:31932616,link:@Annisokay2,most_popular_track:Take me to church,latest_release:Mood Ring}
{artist_name:A Day To Remember2,genre:k-pop,number_of_listeners:92207969,link:@A Day To Remember2,most_popular_track:Be Free,latest_release:Somewhere Only We Know}
{artist_name:Rise Against2,genre:latin music,number_of_listeners:12520994,link:@Rise Against2,most_popular_track:If It's Love,latest_release:Riot}
{artist_name:I Prevail2,genre:rock,number_of_listeners:38621874,link:@I Prevail2,most_popular_track:Runaway Baby,latest_release:Space Melody}
{artist_name:Falling In Reverse2,genre:raggae,number_of_listeners:82271671,link:@Falling In Reverse2,most_popular_track:Redemption,latest_release:Marea (We’ve Lost Dancing)}
{artist_name:My Chemical Romance2,genre:metal,number_of_listeners:98987845,link:@My Chemical Romance2,most_popular_track:traitor,latest_release:Mamacita}
{artist_name:Crown The Empire2,genre:hard rock,number_of_listeners:42133117,link:@Crown The Empire2,most_popular_track:Rollin',latest_release:Lights Down}
{artist_name:Bad Omens2,genre:k-pop,number_of_listeners:78354221,link:@Bad Omens2,most_popular_track:Dancing On Dangerous,latest_release:Seventeen Going Under}
{artist_name:Royal Blood2,genre:rap rock,number_of_listeners:56015687,link:@Royal Blood2,most_popular_track:Won't Get Fooled Again,latest_release:Dancing Queen}
{artist_name:Wildways2,genre:hard rock,number_of_listeners:11262549,link:@Wildways2,most_popular_track:Where Is The Love?,latest_release:Heavier}
{artist_name:Slaves2,genre:rock,number_of_listeners:24576980,link:@Slaves2,most_popular_track:Little Bit of Love,latest_release:The Only One I Know}
{artist_name:FEVER332,genre:indie pop,number_of_listeners:58388005,link:@FEVER332,most_popular_track:Touch OFF,latest_release:Ca Plane Pour Moi}
{artist_name:Нервы2,genre:funk,number_of_listeners:23509103,link:@Нервы2,most_popular_track:Weekend,latest_release:Losing My Mind}
{artist_name:Валерий Меладзе2,genre:pop rock,number_of_listeners:77613955,link:@Валерий Меладзе2,most_popular_track:Somewhere I Belong,latest_release:Sugar}
{artist_name:Lana Del Ray2,genre:alternative rock,number_of_listeners:58779926,link:@Lana Del Ray2,most_popular_track:Time of Dying,latest_release:She Knows}
{artist_name:Linkin Park2,genre:metal,number_of_listeners:84914816,link:@Linkin Park2,most_popular_track:Love Me Tender,latest_release:Touch OFF}
{artist_name:Arash2,genre:indie pop,number_of_listeners:17586319,link:@Arash2,most_popular_track:Wasting My Youth,latest_release:Yesterday}
{artist_name:Enrique Iglesias2,genre:rap rock,number_of_listeners:16355937,link:@Enrique Iglesias2,most_popular_track:TRASH CANDY,latest_release:Who's They}
{artist_name:Sting2,genre:rave,number_of_listeners:44372413,link:@Sting2,most_popular_track:Hear My Voice,latest_release:Jalebi Baby}
{artist_name:Inna2,genre:pop,number_of_listeners:83016319,link:@Inna2,most_popular_track:Tesla,latest_release:Nirvana}
{artist_name:Rihanna2,genre:metalcore,number_of_listeners:51964605,link:@Rihanna2,most_popular_track:Everything Fades,latest_release:Excuses}
{artist_name:Scooter2,genre:jazz,number_of_listeners:25124604,link:@Scooter2,most_popular_track:Love All,latest_release:Mamacita}
{artist_name:Stray Kids2,genre:pop rap,number_of_listeners:90900166,link:@Stray Kids2,most_popular_track:Signs (reimagined),latest_release:Seven Nation Army}
{artist_name:Måneskin2,genre:electro music,number_of_listeners:83444475,link:@Måneskin2,most_popular_track:La di die,latest_release:Let Them Know}
{artist_name:Slipknot2,genre:classic rock,number_of_listeners:55695696,link:@Slipknot2,most_popular_track:Leather And Lace,latest_release:Oh My Darling}
{artist_name:50 Cent2,genre:folk,number_of_listeners:62585617,link:@50 Cent2,most_popular_track:Rollin',latest_release:Gone Forever}
{artist_name:Celine Dion2,genre:electro music,number_of_listeners:20315304,link:@Celine Dion2,most_popular_track:Take Me Away,latest_release:Super Trouper}
{artist_name:Minelli2,genre:rap rock,number_of_listeners:71393629,link:@Minelli2,most_popular_track:Take A Chance On Me,latest_release:Paradise}
{artist_name:Evanescence2,genre:pop rock,number_of_listeners:78126755,link:@Evanescence2,most_popular_track:Somewhere Only We Know,latest_release:Your Love (9Pm)}
{artist_name:The Weeknd2,genre:metalcore,number_of_listeners:19420187,link:@The Weeknd2,most_popular_track:I'm a Pop,latest_release:Together}
{artist_name:The Offspring2,genre:heavy metal,number_of_listeners:93284558,link:@The Offspring2,most_popular_track:Lost in Echoes,latest_release:I Want It All}
{artist_name:Nirvana2,genre:pop rap,number_of_listeners:78060373,link:@Nirvana2,most_popular_track:Tesla,latest_release:Once In A While}
{artist_name:Akcent2,genre:glam rock,number_of_listeners:4372568,link:@Akcent2,most_popular_track:My Happy Ending,latest_release:Who's They}
{artist_name:Lara Fabian2,genre:gospel music,number_of_listeners:10146070,link:@Lara Fabian2,most_popular_track:Woman,latest_release:Cursed}
{artist_name:K-Maro2,genre:hard rock,number_of_listeners:9249550,link:@K-Maro2,most_popular_track:Paradise,latest_release:Found}
{artist_name:The Rasmus2,genre:indie pop,number_of_listeners:63923139,link:@The Rasmus2,most_popular_track:Risk It All,latest_release:You and I}
{artist_name:Disturbed2,genre:latin music,number_of_listeners:75386314,link:@Disturbed2,most_popular_track:By Myself,latest_release:Ghost Like You}
{artist_name:Ava Max2,genre:funk,number_of_listeners:68158319,link:@Ava Max2,most_popular_track:Better Days,latest_release:You for Me}
{artist_name:Pink2,genre:country,number_of_listeners:62446954,link:@Pink2,most_popular_track:Take A Chance On Me,latest_release:Back In The U.S.S.R.}
{artist_name:Lil Nas X2,genre:rock,number_of_listeners:93631265,link:@Lil Nas X2,most_popular_track:Animal I Have Become,latest_release:Ben}
{artist_name:Lady Gaga2,genre:hard rock,number_of_listeners:29933407,link:@Lady Gaga2,most_popular_track:Ca Plane Pour Moi,latest_release:Back In The U.S.S.R.}
{artist_name:Nickelback2,genre:folk,number_of_listeners:11886189,link:@Nickelback2,most_popular_track:Your Love (9Pm),latest_release:Power}
{artist_name:ATB2,genre:rap,number_of_listeners:37663479,link:@ATB2,most_popular_track:Habits,latest_release:Believer}
{artist_name:David Guetta2,genre:glam rock,number_of_listeners:9916156,link:@David Guetta2,most_popular_track:Bang Bang,latest_release:Mamacita}
{artist_name:Rammstein2,genre:classical music,number_of_listeners:43432687,link:@Rammstein2,most_popular_track:To Better Days,latest_release:Beggin}
{artist_name:Alizee2,genre:classic rock,number_of_listeners:18878290,link:@Alizee2,most_popular_track:24/5,latest_release:Uno}
{artist_name:Pitbull2,genre:punk rock,number_of_listeners:88307209,link:@Pitbull2,most_popular_track:Bang Bang,latest_release:About You Now}
{artist_name:Twenty One Pilots2,genre:electro music,number_of_listeners:45567680,link:@Twenty One Pilots2,most_popular_track:Survival,latest_release:24/5}
